movieId,tagId,relevance
4805,324,0.81675
4805,556,0.99825
4805,575,0.97625
4805,576,0.8095
4805,614,0.86525
4805,747,0.89225
4805,758,0.98975
4805,759,0.84125
4805,846,0.82075
4805,1116,0.86925
4806,46,0.80025
4806,54,0.9295
4806,68,0.80925
4806,162,0.81175
4806,237,0.801
4806,270,0.99425
4806,380,0.948
4806,402,0.86775
4806,431,0.95175
4806,443,0.87075
4806,515,0.98525
4806,557,0.84575
4806,570,0.84025
4806,580,0.81925
4806,581,0.99025
4806,696,0.9
4806,697,0.96875
4806,753,0.998
4806,794,0.8275
4806,1121,0.96425
4807,9,0.92375
4807,13,0.908
4807,124,0.91575
4807,415,0.9065
4807,428,0.8835
4807,452,0.84725
4807,455,0.829
4807,920,0.82275
4807,1013,0.8825
4807,1014,0.93925
4807,1017,0.80675
4808,733,0.83825
4808,742,0.82375
4808,849,0.98125
4809,292,0.941
4809,323,0.8145
4809,324,0.86875
4809,357,0.8475
4809,391,0.90875
4809,601,0.88125
4809,602,0.815
4809,646,0.86225
4809,747,0.868
4809,1021,0.855
4809,1118,0.92175
4810,22,0.812
4810,553,0.91225
4810,644,0.95575
4810,742,0.86725
4810,822,0.978
4810,884,0.8775
4810,936,0.80175
4810,1073,0.8505
4811,7,0.874
4811,26,0.8675
4811,275,0.8855
4811,331,0.88125
4811,452,0.9075
4811,608,0.88525
4811,684,0.9135
4811,843,0.94525
4811,862,0.97275
4811,1117,0.80375
4812,84,0.99125
4812,176,0.96275
4812,415,0.8615
4812,588,0.8245
4812,692,0.9935
4812,942,0.99825
4812,944,0.9965
4812,945,0.94775
4813,6,0.8415
4813,107,0.92125
4813,349,0.9625
4813,420,0.91825
4813,630,0.891
4813,694,0.8685
4813,886,0.9805
4813,887,0.98825
4813,888,0.9165
4813,889,0.9835
4813,890,0.98825
4813,942,0.95525
4813,945,0.99325
4813,951,0.934
4813,998,0.8235
4813,1012,0.8785
4814,587,0.959
4814,797,0.81
4814,821,0.811
4814,997,0.986
4814,999,0.867
4814,1000,0.88525
4814,1025,0.89775
4815,22,0.915
4815,107,0.912
4815,113,0.90825
4815,154,0.81925
4815,203,0.90875
4815,235,0.94325
4815,546,0.89875
4815,646,0.92625
4815,1062,0.812
4816,18,0.9145
4816,160,0.92925
4816,230,0.987
4816,332,0.94625
4816,333,0.96675
4816,381,0.89375
4816,416,0.94875
4816,417,0.93825
4816,418,0.97025
4816,455,0.982
4816,505,0.969
4816,528,0.85425
4816,529,0.89075
4816,533,0.80925
4816,735,0.82175
4816,770,0.90175
4816,830,0.8365
4816,876,0.801
4816,877,0.90825
4816,878,0.84775
4816,879,0.80325
4816,919,0.91725
4816,920,0.94775
4816,958,0.93275
4816,978,0.96025
4816,979,0.92825
4816,980,0.97
4816,1071,0.84825
4817,540,0.92175
4817,846,0.95625
4818,415,0.84325
4818,959,0.93925
4819,611,0.877
4821,195,0.855
4821,999,0.91075
4821,1000,0.94325
4821,1020,0.88775
4821,1025,0.917
4822,172,0.95225
4822,203,0.895
4822,204,0.877
4822,588,0.944
4822,589,0.81
4823,201,0.9925
4823,299,0.98625
4823,388,0.8295
4823,439,0.909
4823,450,0.964
4823,490,0.89225
4823,614,0.94875
4823,705,0.80625
4823,863,0.92675
4823,864,0.9915
4823,865,0.99875
4823,915,0.89975
4823,1003,0.8485
4824,374,0.8195
4824,412,0.87125
4824,445,0.81225
4824,557,0.80775
4824,613,0.82675
4824,684,0.96675
4824,687,0.90075
4824,742,0.85825
4825,72,0.951
4825,270,0.94775
4825,351,0.89025
4825,557,0.97725
4826,127,0.99075
4826,169,0.82125
4826,176,0.80475
4826,401,0.87625
4826,1020,0.821
4826,1096,0.97925
4826,1097,0.9185
4826,1098,0.82125
4826,1121,0.976
4826,1126,0.971
4827,486,0.8285
4827,522,0.88525
4827,956,0.9035
4827,991,0.90675
4828,26,0.8965
4828,235,0.82325
4828,326,0.873
4828,411,0.97625
4828,503,0.8605
4828,717,0.8655
4828,769,0.92475
4828,1013,0.96825
4828,1014,0.95275
4828,1015,0.8515
4828,1017,0.88175
4829,46,0.826
4829,169,0.82875
4829,218,0.83525
4829,312,0.8585
4829,999,0.88875
4829,1000,0.80975
4829,1020,0.80525
4830,113,0.80225
4830,115,0.8185
4830,258,0.9745
4830,323,0.86425
4830,465,0.842
4830,646,0.867
4830,813,0.99175
4831,176,0.81325
4831,425,0.84125
4831,521,0.805
4831,684,0.9375
4832,546,0.90975
4832,867,0.8505
4832,931,0.837
4833,267,0.96925
4833,344,0.9795
4833,413,0.908
4833,435,0.98675
4833,460,0.80725
4833,494,0.988
4833,522,0.8795
4833,689,0.837
4833,739,0.845
4833,742,0.82375
4833,991,0.973
4833,999,0.80575
4834,230,0.8505
4834,331,0.9625
4834,416,0.81475
4834,455,0.90425
4834,628,0.9985
4834,968,0.92975
4834,1103,0.98975
4835,107,0.91875
4835,110,0.87325
4835,115,0.87675
4835,133,0.97075
4835,134,0.899
4835,135,0.98325
4835,323,0.8065
4835,646,0.89375
4835,684,0.94275
4835,747,0.989
4835,837,0.96775
4836,217,0.969
4836,614,0.935
4836,646,0.8595
4836,684,0.93475
4836,687,0.93025
4836,863,0.801
4836,864,0.8345
4836,874,0.85075
4837,118,0.97575
4837,253,0.805
4837,300,0.887
4837,425,0.9975
4837,426,0.98325
4837,440,0.89375
4837,518,0.9795
4837,625,0.94625
4837,682,0.814
4837,797,0.89325
4837,801,0.867
4837,828,0.89725
4837,903,0.97925
4837,907,0.8225
4837,1052,0.91125
4838,826,0.94575
4839,145,0.91
4839,522,0.99175
4839,616,0.84875
4839,696,0.802
4839,742,0.815
4839,927,0.9535
4839,956,0.9785
4839,991,0.8235
4840,28,0.89825
4840,30,0.815
4840,270,0.91625
4840,405,0.9515
4840,411,0.95625
4840,581,0.9
4840,615,0.83875
4840,696,0.8925
4840,697,0.97825
4840,769,0.91625
4840,1098,0.95725
4840,1121,0.97275
4840,1126,0.89975
4841,425,0.81075
4841,862,0.98875
4842,19,0.8555
4842,34,0.98025
4842,107,0.96275
4842,214,0.81075
4842,1096,0.95075
4842,1101,0.85075
4844,105,0.94275
4844,181,0.93725
4844,230,0.81875
4844,498,0.9795
4844,857,0.9035
4845,230,0.97275
4845,332,0.856
4845,333,0.8155
4845,417,0.9135
4845,455,0.9515
4845,505,0.91325
4845,533,0.94175
4845,807,0.81075
4845,879,0.94925
4845,919,0.866
4845,920,0.958
4845,978,0.982
4845,979,0.8635
4845,980,0.9065
4845,1071,0.8465
4846,19,0.912
4846,205,0.9235
4846,389,0.9685
4846,390,0.8365
4846,520,0.941
4846,592,0.99925
4846,631,1
4846,1125,0.99875
4847,26,0.89875
4847,253,0.938
4847,270,0.91375
4847,360,0.8135
4847,557,0.9775
4847,625,0.90575
4847,727,0.804
4847,801,0.955
4847,838,0.9125
4847,905,0.8885
4847,907,0.99575
4847,909,0.9315
4847,923,0.95325
4847,1086,0.90725
4848,57,0.93275
4848,76,0.96275
4848,79,0.8085
4848,86,0.80175
4848,139,0.912
4848,162,0.80425
4848,192,0.9475
4848,212,0.82275
4848,240,0.931
4848,242,0.8315
4848,250,0.96475
4848,270,0.8815
4848,285,0.89925
4848,325,0.9115
4848,326,0.9765
4848,351,0.9845
4848,360,0.86275
4848,443,0.9185
4848,487,0.94825
4848,547,0.82925
4848,617,0.99675
4848,634,0.87275
4848,652,0.989
4848,689,0.86675
4848,700,0.878
4848,712,0.81925
4848,714,0.97675
4848,715,0.89275
4848,742,0.839
4848,792,0.80825
4848,823,0.862
4848,824,0.83875
4848,972,0.895
4848,974,0.93875
4848,982,0.86875
4848,995,0.9895
4848,996,0.98025
4848,1049,0.8195
4848,1051,0.92625
4848,1091,0.97
4848,1104,0.98825
4849,388,0.865
4849,412,0.941
4849,459,0.8095
4849,1021,0.82275
4849,1035,0.83825
4849,1062,0.92575
4850,19,0.869
4850,64,0.88275
4850,65,0.99325
4850,108,0.81675
4850,280,0.9705
4850,281,0.84675
4850,389,0.84
4850,575,0.98225
4850,576,0.85025
4850,742,0.86325
4850,1029,0.80475
4850,1092,0.86
4851,168,0.884
4851,169,0.924
4851,452,0.9315
4851,478,0.879
4851,540,0.9385
4851,646,0.80225
4851,801,0.84175
4851,838,0.993
4851,862,0.84225
4851,908,0.937
4851,910,0.8485
4852,100,0.831
4852,522,0.988
4852,807,0.80225
4852,956,0.94725
4852,991,0.943
4853,19,0.9405
4853,195,0.89525
4853,382,0.85975
4853,510,0.804
4853,585,0.89925
4853,587,0.899
4853,608,0.86975
4853,742,0.9025
4853,787,0.814
4853,999,0.969
4853,1070,0.804
4854,595,0.824
4854,834,0.83075
4855,19,0.88675
4855,67,0.8775
4855,169,0.886
4855,195,0.9485
4855,215,0.88875
4855,255,0.81925
4855,268,0.971
4855,300,0.90825
4855,401,0.93775
4855,447,0.878
4855,475,0.90475
4855,481,0.9435
4855,493,0.82425
4855,553,0.815
4855,558,0.83175
4855,585,0.91375
4855,587,0.8635
4855,609,0.93575
4855,646,0.86675
4855,668,0.89425
4855,682,0.804
4855,750,0.8625
4855,795,0.9625
4855,797,0.90625
4855,874,0.977
4855,903,0.97575
4855,999,0.84725
4855,1000,0.87975
4855,1020,0.975
4855,1025,0.87375
4855,1070,0.8665
4855,1082,0.9925
4855,1083,0.99025
4855,1084,0.95725
4855,1085,0.953
4855,1089,0.92425
4856,691,0.82525
4856,742,0.83825
4856,942,0.99775
4857,166,0.91925
4857,449,0.9035
4857,470,0.83975
4857,580,0.905
4857,581,0.99075
4857,583,0.96925
4857,684,0.94975
4857,686,0.94475
4857,749,0.95675
4857,750,0.8655
4857,868,0.80375
4858,315,0.913
4858,415,0.81225
4858,507,0.86325
4858,602,0.87375
4858,942,0.99175
4858,944,0.86475
4860,13,0.84375
4860,444,0.83275
4860,455,0.91275
4860,920,0.88325
4860,1014,0.85475
4861,84,0.9965
4861,226,0.8735
4861,692,0.88
4861,942,0.985
4861,944,0.85075
4861,945,0.8555
4862,559,0.9655
4862,567,0.99025
4862,649,0.8015
4862,1116,0.911
4863,274,0.81725
4863,275,0.92775
4863,566,0.85
4863,625,0.99175
4863,878,0.9125
4863,1104,0.93375
4865,23,0.88275
4865,252,0.8375
4865,285,0.92225
4865,300,0.87825
4865,350,0.804
4865,558,0.886
4865,564,0.82325
4865,608,0.94
4865,682,0.93
4865,683,0.95125
4865,689,0.907
4865,797,0.9705
4865,903,0.974
4865,981,0.836
4866,646,0.82675
4866,651,0.961
4866,813,0.9815
4866,814,0.93325
4867,115,0.82875
4867,235,0.89075
4867,323,0.91075
4867,439,0.88175
4867,600,0.805
4867,671,0.9815
4867,1122,0.90425
4868,81,0.98575
4868,510,0.94
4868,512,0.978
4868,850,0.826
4868,981,0.85625
4868,1070,0.8865
4869,72,0.988
4869,425,0.9735
4869,518,0.90425
4869,613,0.94525
4869,614,0.8125
4869,801,0.807
4869,948,0.92225
4870,360,0.811
4870,720,0.90475
4870,727,0.88425
4870,731,0.93275
4870,732,0.908
4870,801,0.82425
4870,846,0.87725
4870,975,0.99925
4870,1116,0.91575
4871,68,0.986
4871,324,0.8095
4871,380,0.80875
4871,570,0.90025
4871,580,0.97425
4871,581,0.996
4871,697,0.92875
4871,809,0.8655
4871,1098,0.86025
4871,1121,0.9685
4871,1126,0.824
4872,76,0.9185
4872,191,0.9165
4872,253,0.86725
4872,360,0.967
4872,540,0.9055
4872,557,0.97225
4872,610,0.8285
4872,625,0.95675
4872,727,0.89725
4872,728,0.93425
4872,731,0.9025
4872,801,0.988
4872,846,0.93475
4872,905,0.961
4872,907,0.99025
4872,909,0.96625
4872,911,0.83775
4873,52,0.88575
4873,79,0.897
4873,192,0.984
4873,240,0.817
4873,303,0.831
4873,325,0.875
4873,326,0.9915
4873,368,0.98825
4873,487,0.81725
4873,535,0.925
4873,550,0.96025
4873,600,0.89975
4873,601,0.8915
4873,602,0.87875
4873,647,0.9175
4873,742,0.874
4873,779,0.971
4873,780,0.9475
4873,812,0.92025
4873,824,0.80025
4873,845,0.8605
4873,982,0.8705
4873,995,0.9815
4873,996,0.8445
4873,1008,0.9255
4873,1024,0.90675
4873,1073,0.84575
4873,1090,0.8355
4873,1091,0.98125
4873,1092,0.9615
4873,1104,0.947
4874,43,0.99625
4874,45,0.952
4874,192,0.803
4874,314,0.838
4874,396,0.86975
4874,465,0.824
4874,779,0.83225
4874,821,0.89775
4874,887,0.89675
4874,889,0.8815
4874,890,0.8465
4874,942,0.933
4874,945,0.80225
4874,1024,0.82525
4875,201,0.8385
4875,279,0.80725
4875,439,0.907
4875,521,0.8905
4875,807,0.8965
4875,865,0.948
4875,1014,0.83575
4876,435,0.99875
4876,436,0.8255
4876,494,0.9705
4876,522,0.9715
4876,849,0.896
4876,882,0.83275
4876,951,0.878
4876,991,0.95075
4877,557,0.896
4877,801,0.9685
4877,846,0.96175
4877,865,0.825
4877,905,0.99425
4877,907,0.90425
4877,911,0.94025
4878,52,0.8645
4878,192,0.9805
4878,220,0.817
4878,235,0.83925
4878,240,0.955
4878,242,0.975
4878,243,0.85625
4878,250,0.97225
4878,275,0.9485
4878,276,0.913
4878,285,0.94825
4878,288,0.91725
4878,289,0.81925
4878,299,0.8645
4878,351,0.9445
4878,365,0.84525
4878,368,0.8685
4878,452,0.931
4878,465,0.92225
4878,468,0.9415
4878,471,0.8615
4878,487,0.856
4878,534,0.938
4878,535,0.87825
4878,536,0.95675
4878,547,0.94675
4878,550,0.86175
4878,554,0.94275
4878,634,0.853
4878,645,0.819
4878,647,0.865
4878,652,0.939
4878,714,0.86525
4878,742,0.96975
4878,765,0.92875
4878,779,0.80925
4878,780,0.87725
4878,789,0.953
4878,806,0.88075
4878,823,0.944
4878,824,0.89125
4878,884,0.94275
4878,889,0.893
4878,936,0.93975
4878,972,0.9395
4878,974,0.9315
4878,995,0.94175
4878,1024,0.9305
4878,1027,0.991
4878,1028,0.91075
4878,1049,0.816
4878,1050,0.86325
4878,1051,0.84925
4878,1091,0.895
4878,1104,0.97925
4879,105,0.891
4879,165,0.834
4879,230,0.8865
4880,179,0.926
4880,323,0.958
4880,384,0.8715
4880,465,0.92175
4880,846,0.80825
4880,922,0.9475
4880,1021,0.97025
4880,1035,0.94375
4881,28,0.865
4881,140,0.9585
4881,192,0.82975
4881,212,0.93475
4881,224,0.99925
4881,225,0.94825
4881,269,0.83225
4881,285,0.8065
4881,289,0.80375
4881,351,0.85775
4881,368,0.90025
4881,393,0.89075
4881,465,0.86475
4881,472,0.8195
4881,640,0.8685
4881,691,0.9545
4881,700,0.96325
4881,711,0.95375
4881,742,0.8455
4881,931,0.93925
4881,972,0.86425
4881,981,0.839
4881,1051,0.912
4881,1091,0.80025
4881,1104,0.856
4884,315,0.978
4884,425,0.9945
4884,440,0.9965
4884,478,0.814
4884,517,0.8675
4884,518,0.989
4884,557,0.83375
4884,570,0.99325
4884,580,0.929
4884,581,0.97475
4884,583,0.99825
4884,599,0.97725
4884,828,0.835
4884,907,0.8125
4885,807,0.817
4885,999,0.82025
4885,1025,0.87175
4886,63,0.96475
4886,64,0.98875
4886,186,0.97125
4886,203,0.8905
4886,204,0.98675
4886,220,0.83775
4886,244,0.99375
4886,278,0.954
4886,279,0.827
4886,309,0.885
4886,374,0.8415
4886,412,0.89075
4886,414,0.8965
4886,415,0.801
4886,417,0.8105
4886,445,0.862
4886,469,0.82075
4886,535,0.804
4886,536,0.924
4886,588,0.95675
4886,589,0.98375
4886,663,0.8865
4886,664,0.99075
4886,742,0.92825
4886,748,0.99325
4886,761,0.86075
4886,785,0.92125
4886,786,0.995
4886,971,0.94125
4886,972,0.81375
4886,1035,0.8625
4886,1036,0.8785
4887,19,0.98875
4887,20,0.84275
4887,52,0.841
4887,53,0.9225
4887,132,0.82775
4887,255,0.84325
4887,389,0.9895
4887,390,0.8655
4887,420,0.828
4887,447,0.93475
4887,592,0.982
4887,631,0.9985
4887,886,0.87975
4887,887,0.97125
4887,890,0.9
4887,951,0.92
4888,109,0.8485
4888,218,0.9285
4888,302,0.88125
4888,540,0.88375
4888,742,0.8575
4888,846,0.86175
4888,1008,0.9525
4889,128,0.90275
4889,181,0.99275
4889,220,0.8355
4889,243,0.81975
4889,247,0.95675
4889,248,0.9255
4889,255,0.8125
4889,268,0.96
4889,269,0.826
4889,302,0.91275
4889,382,0.89725
4889,472,0.86575
4889,498,0.9995
4889,789,0.9465
4889,857,0.94975
4889,994,0.807
4889,997,0.84175
4889,999,0.82925
4889,1051,0.9715
4890,230,0.9325
4890,332,0.86175
4890,417,0.85475
4890,913,0.91575
4890,1116,0.8395
4892,78,0.8985
4892,613,0.92475
4892,614,0.928
4892,637,0.9255
4892,727,0.8515
4892,846,0.94825
4893,903,0.9325
4893,999,0.9005
4893,1000,0.94025
4893,1020,0.832
4894,29,0.85325
4894,52,0.9485
4894,195,0.863
4894,298,0.82125
4894,419,0.94225
4894,672,0.97075
4894,886,0.85925
4894,887,0.87125
4894,890,0.949
4894,1027,0.99225
4894,1028,0.98325
4895,507,0.9625
4895,533,0.85975
4895,1103,0.957
4896,22,0.989
4896,29,0.90875
4896,107,0.97675
4896,113,0.98625
4896,132,0.9025
4896,147,0.982
4896,152,0.949
4896,153,0.91075
4896,154,0.96425
4896,204,0.955
4896,235,0.8385
4896,299,0.81525
4896,347,0.99675
4896,374,0.8625
4896,377,0.9655
4896,378,0.99275
4896,406,0.954
4896,454,0.98275
4896,492,0.977
4896,502,0.8525
4896,535,0.9295
4896,588,0.841
4896,623,0.99175
4896,660,0.92225
4896,690,0.93675
4896,765,0.8375
4896,885,0.84625
4896,951,0.839
4896,1112,0.92675
4896,1115,0.998
4897,425,0.997
4897,426,0.84
4897,518,0.94875
4897,625,0.964
4897,733,0.85075
4897,742,0.827
4897,801,0.97325
4897,828,0.94025
4898,742,0.83825
4898,1051,0.816
4899,230,0.96875
4899,417,0.851
4899,920,0.8305
4900,230,0.8245
4900,978,0.816
4900,980,0.85575
4900,1013,0.8015
4900,1014,0.9065
4901,19,0.87425
4901,81,0.956
4901,82,0.9015
4901,128,0.908
4901,211,0.93025
4901,226,0.9755
4901,243,0.802
4901,251,0.95125
4901,361,0.9995
4901,382,0.928
4901,646,0.933
4901,789,0.89375
4901,896,0.89825
4901,897,0.9795
4901,955,0.9985
4901,960,0.99575
4901,961,0.99975
4901,997,0.937
4901,999,0.8045
4901,1025,0.8615
4901,1031,0.97075
4901,1051,0.84525
4902,46,0.848
4902,212,0.8565
4902,214,0.9105
4902,267,0.9155
4902,270,0.9455
4902,285,0.866
4902,287,0.85
4902,323,0.82075
4902,344,0.8015
4902,435,0.99475
4902,472,0.83125
4902,522,0.823
4902,742,0.86025
4902,744,0.817
4902,882,0.8895
4902,947,0.857
4902,948,0.976
4902,949,0.936
4902,971,0.80325
4902,972,0.85625
4902,991,0.98875
4902,1020,0.8355
4902,1091,0.913
4903,143,0.86675
4903,323,0.9725
4903,324,0.8345
4903,348,0.80025
4903,465,0.96275
4903,557,0.8885
4903,640,0.80275
4903,742,0.80275
4903,747,0.8975
4903,806,0.808
4903,1037,0.91525
4907,8,0.8385
4907,142,0.981
4907,146,0.81925
4907,169,0.9395
4907,258,0.91275
4907,268,0.97725
4907,269,0.83025
4907,300,0.8275
4907,319,0.90775
4907,323,0.83925
4907,401,0.84375
4907,423,0.957
4907,424,0.95025
4907,463,0.84225
4907,475,0.928
4907,481,0.962
4907,498,0.92525
4907,553,0.8795
4907,558,0.9325
4907,622,0.99825
4907,658,0.95725
4907,682,0.887
4907,741,0.985
4907,742,0.89225
4907,795,0.95525
4907,797,0.9185
4907,806,0.81375
4907,857,0.84125
4907,999,0.955
4907,1084,0.958
4907,1085,0.97175
4908,270,0.806
4908,405,0.90925
4911,18,0.8945
4911,287,0.8465
4911,438,0.96575
4911,735,0.9115
4911,877,0.8105
4911,995,0.816
4911,1104,0.83475
4912,166,0.944
4912,439,0.84325
4912,686,0.961
4912,747,0.9835
4912,837,0.8335
4914,30,0.81625
4914,140,0.8215
4914,270,0.9875
4914,282,0.86925
4914,351,0.8475
4914,368,0.8655
4914,411,0.93575
4914,536,0.82275
4914,557,0.85175
4914,634,0.83175
4914,640,0.83325
4914,769,0.8965
4914,981,0.83275
4914,982,0.9145
4914,1008,0.94475
4914,1091,0.843
4915,9,0.90375
4915,13,0.83475
4915,62,0.963
4915,97,0.80475
4915,377,0.96025
4915,732,0.81825
4915,920,0.9205
4915,1005,0.857
4916,127,0.94225
4916,370,0.8855
4916,508,0.9175
4916,509,0.905
4916,556,0.97275
4916,575,0.91125
4916,576,0.93775
4916,1065,0.8615
4916,1096,0.84775
4916,1098,0.9185
4916,1121,0.997
4916,1126,0.99375
4917,127,0.8275
4917,134,0.82075
4917,135,0.881
4917,214,0.82275
4917,508,0.9475
4917,509,0.96925
4917,651,0.886
4917,1065,0.876
4917,1096,0.96625
4917,1098,0.91225
4917,1101,0.85575
4917,1121,0.94525
4917,1126,0.92675
4918,68,0.89225
4918,127,0.90025
4918,380,0.85675
4918,433,0.97025
4918,434,0.9885
4918,580,0.83325
4918,581,0.854
4918,696,0.92425
4918,697,0.9665
4918,1098,0.9725
4918,1121,0.996
4918,1126,0.99375
4919,411,0.86025
4919,769,0.9695
4919,981,0.93275
4919,982,0.89725
4920,22,0.82825
4920,28,0.86
4920,215,0.898
4920,747,0.87225
4920,750,0.85475
4920,822,0.91525
4920,846,0.87175
4920,863,0.8555
4920,864,0.8725
4921,21,0.8645
4921,22,0.98575
4921,107,0.9585
4921,113,0.85875
4921,439,0.8415
4921,605,0.993
4921,747,0.8155
4921,774,0.84525
4921,923,0.91125
4922,127,0.97225
4922,1096,0.89075
4922,1121,0.969
4922,1126,0.95275
4923,127,0.93625
4923,575,0.806
4923,1098,0.98
4923,1121,0.99825
4923,1126,0.9915
4924,127,0.8415
4924,433,0.888
4924,866,0.95125
4924,1121,0.991
4924,1126,0.9595
4925,18,0.8865
4925,230,0.858
4925,417,0.801
4925,455,0.92525
4925,505,0.8835
4925,529,0.8605
4925,770,0.99375
4925,877,0.9335
4925,878,0.86525
4925,958,0.9975
4927,87,0.839
4927,192,0.82575
4927,267,0.91375
4927,270,0.91725
4927,325,0.905
4927,326,0.9445
4927,344,0.9045
4927,351,0.986
4927,368,0.80925
4927,597,0.846
4927,647,0.8105
4927,689,0.84875
4927,739,0.93475
4927,995,0.858
4927,1092,0.82
4927,1104,0.889
4928,192,0.93475
4928,270,0.9875
4928,282,0.816
4928,351,0.9505
4928,443,0.81175
4928,733,0.979
4928,907,0.9315
4928,948,0.8135
4928,982,0.80825
4928,995,0.86325
4928,996,0.80475
4928,1008,0.8275
4928,1104,0.80975
4928,1116,0.81075
4929,230,0.8145
4930,1,0.89325
4930,81,0.83825
4930,82,0.84875
4930,125,0.8265
4930,128,0.8155
4930,151,0.871
4930,160,0.90925
4930,164,0.87775
4930,195,0.856
4930,212,0.82025
4930,226,0.9925
4930,240,0.885
4930,242,0.8785
4930,243,0.91025
4930,251,0.85875
4930,340,0.93475
4930,361,0.996
4930,608,0.83225
4930,869,0.92175
4930,896,0.98275
4930,897,0.9545
4930,955,0.9985
4930,960,0.9935
4930,961,0.9975
4930,997,0.80325
4930,999,0.8045
4930,1020,0.9265
4930,1025,0.83525
4930,1098,0.90275
4932,270,0.8535
4932,360,0.96425
4932,511,0.98825
4932,682,0.92925
4932,683,0.81325
4932,726,0.99075
4932,731,0.82725
4932,733,0.9305
4932,797,0.82775
4932,823,0.817
4932,907,0.95725
4932,910,0.86475
4932,911,0.82175
4932,981,0.89475
4932,999,0.9555
4932,1000,0.915
4932,1020,0.857
4932,1025,0.881
4932,1095,0.8825
4934,169,0.85625
4934,850,0.835
4934,1070,0.87825
4934,1082,0.999
4934,1083,0.93175
4934,1084,0.933
4935,192,0.81025
4935,351,0.90125
4935,733,0.881
4935,1104,0.85375
4936,13,0.80175
4936,283,0.959
4936,284,0.939
4936,449,0.82
4936,470,0.837
4936,503,0.96875
4936,684,0.9755
4936,686,0.864
4936,687,0.8115
4936,1013,0.90025
4936,1014,0.93775
4939,92,0.84325
4939,419,0.8895
4939,509,0.864
4939,886,0.874
4939,887,0.861
4939,889,0.92875
4939,890,0.88075
4939,1028,0.97725
4939,1121,0.92575
4939,1126,0.8975
4941,108,0.938
4941,176,0.95475
4941,177,0.82425
4941,275,0.89625
4941,276,0.8865
4941,415,0.89
4941,420,0.87075
4941,721,0.98825
4941,742,0.81125
4941,886,0.9665
4941,887,0.98775
4941,889,0.97225
4941,890,0.98725
4941,920,0.9115
4941,942,0.9395
4941,943,0.98725
4941,945,0.8265
4941,951,0.94275
4941,1018,0.834
4942,43,0.99
4942,45,0.94275
4942,84,0.991
4942,276,0.85725
4942,396,0.9265
4942,420,0.90375
4942,630,0.9995
4942,663,0.90525
4942,664,0.897
4942,692,0.88025
4942,886,0.98725
4942,887,0.99
4942,888,0.88875
4942,889,0.98225
4942,890,0.989
4942,919,0.88775
4942,920,0.818
4942,942,0.99775
4942,943,0.931
4942,945,0.993
4942,951,0.91175
4942,953,0.96125
4942,1104,0.83675
4943,107,0.85075
4943,584,0.828
4943,663,0.94675
4943,664,0.951
4943,919,0.83625
4943,951,0.91425
4943,969,0.82025
4944,97,0.8735
4944,521,0.84
4944,533,0.82
4944,951,0.93775
4944,953,0.94925
4945,19,0.9275
4945,20,0.82925
4945,41,0.846
4945,195,0.963
4945,258,0.8515
4945,300,0.84225
4945,401,0.84775
4945,406,0.8395
4945,447,0.9035
4945,481,0.8915
4945,587,0.884
4945,795,0.97025
4945,874,0.99025
4945,904,0.891
4945,1070,0.89775
4945,1082,0.93675
4945,1083,0.95875
4945,1084,0.86525
4945,1085,0.83475
4946,19,0.89925
4946,195,0.84375
4946,631,0.912
4946,920,0.85925
4946,1052,0.937
4947,19,0.94225
4947,195,0.9825
4947,258,0.9715
4947,300,0.894
4947,382,0.83675
4947,447,0.88575
4947,481,0.8625
4947,510,0.84225
4947,512,0.90225
4947,595,0.9555
4947,672,0.87375
4947,741,0.862
4947,795,0.99525
4947,796,0.98925
4947,797,0.82275
4947,841,0.81475
4947,1084,0.86025
4947,1085,0.8225
4949,13,0.8285
4949,19,0.96275
4949,20,0.8355
4949,195,0.828
4949,369,0.86075
4949,447,0.96325
4949,631,0.8445
4949,707,0.85825
4949,1082,0.8035
4949,1084,0.85125
4949,1101,0.8415
4950,19,0.939
4950,73,0.87025
4950,389,0.819
4950,592,0.94025
4950,631,0.9955
4950,646,0.83825
4950,1023,0.91325
4951,21,0.844
4951,22,0.9585
4951,107,0.988
4951,113,0.8755
4951,154,0.814
4951,546,0.9385
4951,568,0.91425
4952,43,0.99175
4952,44,0.8225
4952,45,0.96875
4952,84,0.91725
4952,165,0.9
4952,770,0.9345
4952,877,0.809
4952,886,0.9015
4952,887,0.86375
4952,890,0.91275
4952,942,0.98175
4952,958,0.8315
4953,29,0.943
4953,107,0.8375
4953,195,0.84
4953,304,0.897
4953,377,0.83675
4953,420,0.81975
4953,568,0.91625
4953,584,0.82025
4953,663,0.824
4953,901,0.92625
4953,951,0.90675
4953,969,0.82075
4954,181,0.98425
4954,187,0.978
4954,255,0.85625
4954,498,0.9945
4954,595,0.98425
4954,849,0.8675
4955,107,0.935
4955,622,0.88225
4955,732,0.8785
4956,18,0.80575
4956,341,0.8085
4956,742,0.86025
4956,936,0.8155
4956,1008,0.81425
4957,19,0.81875
4957,169,0.883
4957,195,0.94675
4957,481,0.875
4957,558,0.802
4957,585,0.8615
4957,682,0.886
4957,795,0.81425
4957,838,0.9615
4957,850,0.91775
4957,874,0.93975
4957,1070,0.954
4957,1082,0.9975
4957,1083,0.98475
4957,1084,0.90175
4957,1085,0.80025
4958,19,0.98
4958,20,0.888
4958,195,0.8775
4958,447,0.93975
